graph name;iteration number;iteration type;runtime;k-augs searched;#k-augs found;#k-augs no conflicts;weight added;weight removed;weight improvement;old matching weight;new matching weight
mouse_gene.mtx;118;S;5.556192;3;563;27;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;119;F;0.007113;-1;-1;-1;2.471720;2.351134;0.120586;1345.395540;1345.516126
mouse_gene.mtx;120;S;0.675093;1;8;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;121;F;0.004442;-1;-1;-1;0.108549;0.104392;0.004157;1345.516126;1345.520283
mouse_gene.mtx;122;S;4.842230;2;34;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;123;F;0.004205;-1;-1;-1;0.825086;0.813279;0.011807;1345.520283;1345.532090
mouse_gene.mtx;124;S;6.519167;3;179;34;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;125;F;0.006285;-1;-1;-1;3.305866;3.220698;0.085168;1345.532090;1345.617258
mouse_gene.mtx;126;S;0.667270;1;6;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;127;F;0.004147;-1;-1;-1;0.078428;0.076687;0.001741;1345.617258;1345.618999
mouse_gene.mtx;128;S;6.114385;2;22;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;129;F;0.004038;-1;-1;-1;0.505238;0.493002;0.012236;1345.618999;1345.631235
mouse_gene.mtx;130;S;6.078402;3;150;25;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;131;F;0.006483;-1;-1;-1;2.335117;2.290615;0.044502;1345.631235;1345.675737
mouse_gene.mtx;132;S;0.638682;1;21;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;133;F;0.004214;-1;-1;-1;0.222038;0.213124;0.008914;1345.675737;1345.684651
mouse_gene.mtx;134;S;4.187298;2;20;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;135;F;0.004034;-1;-1;-1;0.312231;0.306518;0.005713;1345.684651;1345.690364
mouse_gene.mtx;136;S;5.711751;3;91;19;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;137;F;0.007470;-1;-1;-1;1.875874;1.845200;0.030674;1345.690364;1345.721038
mouse_gene.mtx;138;S;0.694161;1;8;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;139;F;0.003949;-1;-1;-1;0.086323;0.082944;0.003379;1345.721038;1345.724417
mouse_gene.mtx;140;S;4.519923;2;22;7;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;141;F;0.004113;-1;-1;-1;0.521442;0.510508;0.010934;1345.724417;1345.735351
mouse_gene.mtx;142;S;5.729185;3;60;11;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;143;F;0.004982;-1;-1;-1;1.073611;1.058360;0.015251;1345.735351;1345.750602
mouse_gene.mtx;144;S;4.819850;2;10;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;145;F;0.003915;-1;-1;-1;0.231536;0.222428;0.009108;1345.750602;1345.759710
mouse_gene.mtx;146;S;5.612595;3;42;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;147;F;0.005107;-1;-1;-1;1.093189;1.062577;0.030612;1345.759710;1345.790322
mouse_gene.mtx;148;S;0.605022;1;4;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;149;F;0.003863;-1;-1;-1;0.055550;0.051947;0.003603;1345.790322;1345.793925
mouse_gene.mtx;150;S;4.222871;2;24;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;151;F;0.003711;-1;-1;-1;0.135896;0.121018;0.014878;1345.793925;1345.808803
mouse_gene.mtx;152;S;5.442360;3;41;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;153;F;0.004593;-1;-1;-1;0.931054;0.909011;0.022043;1345.808803;1345.830846
mouse_gene.mtx;154;S;5.725351;2;10;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;155;F;0.004099;-1;-1;-1;0.191639;0.188714;0.002925;1345.830846;1345.833771
mouse_gene.mtx;156;S;7.116184;3;19;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;157;F;0.004824;-1;-1;-1;0.503816;0.491516;0.012300;1345.833771;1345.846071
mouse_gene.mtx;158;S;6.849396;3;14;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;159;F;0.006343;-1;-1;-1;0.264990;0.258618;0.006372;1345.846071;1345.852443
mouse_gene.mtx;160;S;7.024461;3;6;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;161;F;0.005637;-1;-1;-1;0.094047;0.091975;0.002072;1345.852443;1345.854515
mouse_gene.mtx;162;S;5.876341;3;5;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;163;F;0.005455;-1;-1;-1;0.078923;0.077743;0.001180;1345.854515;1345.855695
mouse_gene.mtx;164;S;5.592258;3;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;165;F;0.005782;-1;-1;-1;0.125140;0.124612;0.000528;1345.855695;1345.856223
mouse_gene.mtx;166;S;5.023842;3;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;167;F;0.004643;-1;-1;-1;0.093970;0.093894;0.000076;1345.856223;1345.856299
mouse_gene.mtx;168;S;5.390624;3;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;169;F;0.013090;-1;-1;-1;0.081692;0.079784;0.001908;1345.856299;1345.858207
